School Name,Rk,Gtm,Location,Opp,Type_adv,Score Rslt_adv,Score Tm_adv,Score Opp_adv,Score OT_adv,Advanced ORtg,Advanced DRtg,Advanced Pace,Advanced FTr,Advanced 3PAr,Advanced TS%,Advanced TRB%,Advanced AST%,Advanced STL%,Advanced BLK%,Offensive Four Factors eFG%,Offensive Four Factors TOV%,Offensive Four Factors ORB%,Offensive Four Factors FT/FGA,Defensive Four Factors eFG%,Defensive Four Factors TOV%,Defensive Four Factors DRB%,Defensive Four Factors FT/FGA,_bas,Type_bas,Score Rslt_bas,Score Tm_bas,Score Opp_bas,Score OT_bas,Team FG,Team FGA,Team FG%,Team 3P,Team 3PA,Team 3P%,Team 2P,Team 2PA,Team 2P%,Team eFG%,Team FT,Team FTA,Team FT%,Team ORB,Team DRB,Team TRB,Team AST,Team STL,Team BLK,Team TOV,Team PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent 2P,Opponent 2PA,Opponent 2P%,Opponent eFG%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent DRB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF
THE CITADEL,25.5,25.5,,,,,63.0,76.8,,96.03999999999999,116.65,65.39,0.3537,0.4324,0.49050000000000005,46.010000000000005,49.92999999999999,9.42,4.659999999999999,0.45919999999999994,13.99,26.410000000000004,0.22590000000000005,0.5730999999999999,13.14,73.59,0.21739999999999998,,,,63.0,76.8,,22.1,55.4,0.39980000000000004,6.4,23.7,0.2698,15.7,31.7,0.4895999999999999,0.45919999999999994,12.4,19.4,0.6491,8.8,19.8,28.6,10.6,6.3,1.5,10.5,15.4,28.1,56.8,0.49879999999999997,8.4,24.9,0.33959999999999996,19.7,31.9,0.6297999999999999,0.5730999999999999,12.2,17.2,0.701,8.9,24.5,33.4,15.4,7.1,3.5,9.8,16.3
TOLEDO,28.5,28.5,,,,,79.0,86.2,,112.05999999999999,122.39000000000001,69.56,0.3562,0.2773,0.5549000000000001,47.040000000000006,42.5,8.44,6.529999999999999,0.5111,11.14,29.71,0.2776,0.606,13.76,70.29,0.23610000000000003,,,,79.0,86.2,,28.4,60.8,0.4678,5.3,16.9,0.3084,23.1,43.9,0.5235999999999998,0.5111,16.9,21.7,0.7726,9.4,17.8,27.2,12.1,5.9,2.6,8.9,17.0,31.4,59.8,0.5258,9.5,21.0,0.45310000000000006,21.9,38.8,0.5645,0.606,13.9,17.3,0.7863000000000001,8.4,22.2,30.6,13.7,5.4,3.0,10.7,18.4
TOWSON,28.5,28.5,,,,,75.0,68.9,,115.43999999999998,105.81000000000002,65.16,0.2734,0.3917,0.5454000000000001,54.989999999999995,44.99,8.85,10.879999999999999,0.5196000000000001,10.34,36.92,0.196,0.5267,13.84,63.080000000000005,0.2113,,,,75.0,68.9,,27.1,61.2,0.4454000000000001,9.0,24.1,0.37879999999999997,18.1,37.1,0.48460000000000003,0.5196000000000001,11.8,16.4,0.7289000000000001,12.3,21.6,33.9,12.0,5.8,3.6,8.0,15.3,24.9,54.9,0.4545,7.8,21.8,0.35209999999999997,17.1,33.1,0.5173,0.5267,11.3,16.2,0.6907,7.1,20.7,27.8,11.8,4.7,3.0,10.1,14.0
TROY,29.5,29.5,,,,,74.6,66.7,,108.37,96.72999999999999,69.0,0.4157,0.44350000000000006,0.5313000000000001,54.55,52.36999999999999,13.35,14.819999999999999,0.48550000000000004,12.629999999999999,36.89,0.3046,0.4485,14.6,63.11,0.2644,,,,74.6,66.7,,24.6,58.9,0.4203,7.6,26.0,0.2883,17.0,32.9,0.5265000000000001,0.48550000000000004,17.8,24.3,0.7100000000000001,12.2,23.8,36.0,12.9,9.2,5.4,10.2,16.5,22.5,57.9,0.39099999999999996,6.8,21.9,0.31120000000000003,15.7,36.0,0.43600000000000005,0.4485,14.9,20.3,0.7224999999999999,9.5,21.2,30.7,10.7,5.8,3.8,11.5,19.0
TULANE,29.5,29.0,,,,,77.77777777777777,74.77777777777777,,114.03333333333333,109.36666666666667,68.37777777777778,0.3527777777777778,0.3458888888888889,0.5893333333333333,47.34444444444445,53.611111111111114,9.9,12.833333333333334,0.5584444444444445,11.91111111111111,23.966666666666665,0.26022222222222224,0.49744444444444447,12.033333333333333,76.04444444444444,0.22566666666666668,,,,77.77777777777777,74.77777777777777,,27.88888888888889,56.77777777777778,0.4926666666666667,7.444444444444445,19.666666666666668,0.37066666666666664,20.444444444444443,37.111111111111114,0.5563333333333333,0.5584444444444445,14.555555555555555,19.77777777777778,0.7227777777777777,7.111111111111111,22.666666666666668,29.77777777777778,15.0,6.777777777777778,4.666666666666667,9.0,16.77777777777778,26.11111111111111,61.55555555555556,0.4265555555555555,8.666666666666666,26.0,0.3373333333333333,17.444444444444443,35.55555555555556,0.4927777777777778,0.49744444444444447,13.88888888888889,19.0,0.7584444444444445,11.444444444444445,21.88888888888889,33.333333333333336,15.88888888888889,5.555555555555555,4.222222222222222,9.555555555555555,16.0
TULSA,29.5,29.555555555555557,,,,,68.33333333333333,72.77777777777777,,101.30000000000001,108.73333333333335,67.04444444444444,0.38699999999999996,0.4073333333333333,0.5502222222222222,45.67777777777778,55.32222222222222,8.722222222222221,6.288888888888888,0.5173333333333334,13.844444444444445,18.2,0.2707777777777778,0.47633333333333333,10.422222222222222,81.80000000000001,0.3071111111111111,,,,68.33333333333333,72.77777777777777,,24.0,52.333333333333336,0.4524444444444444,6.777777777777778,20.88888888888889,0.32411111111111107,17.22222222222222,31.444444444444443,0.5379999999999999,0.5173333333333334,13.555555555555555,19.555555555555557,0.6542222222222223,5.333333333333333,22.666666666666668,28.0,13.444444444444445,5.888888888888889,2.3333333333333335,9.88888888888889,16.22222222222222,24.555555555555557,58.0,0.42433333333333334,6.0,20.22222222222222,0.29711111111111116,18.555555555555557,37.77777777777778,0.492,0.47633333333333333,17.666666666666668,23.666666666666668,0.7477777777777779,9.444444444444445,23.88888888888889,33.333333333333336,10.666666666666666,7.111111111111111,2.2222222222222223,8.11111111111111,16.0
UAB,32.5,32.0,,,,,78.55555555555556,76.77777777777777,,109.44444444444444,106.88888888888889,71.84444444444445,0.3245555555555556,0.29544444444444445,0.5271111111111111,49.766666666666666,52.111111111111114,9.600000000000001,10.211111111111112,0.4861111111111111,10.255555555555555,32.111111111111114,0.24488888888888885,0.5191111111111112,12.933333333333332,67.88888888888889,0.1596666666666667,,,,78.55555555555556,76.77777777777777,,28.11111111111111,64.55555555555556,0.43599999999999994,6.444444444444445,19.0,0.33366666666666667,21.666666666666668,45.55555555555556,0.47455555555555556,0.4861111111111111,15.88888888888889,21.0,0.7525555555555555,11.555555555555555,22.77777777777778,34.333333333333336,14.777777777777779,7.0,4.222222222222222,8.555555555555555,15.11111111111111,29.666666666666668,64.44444444444444,0.46311111111111114,7.222222222222222,21.77777777777778,0.3344444444444445,22.444444444444443,42.666666666666664,0.5298888888888889,0.5191111111111112,10.222222222222221,15.333333333333334,0.6884444444444445,10.333333333333334,24.22222222222222,34.55555555555556,15.666666666666666,5.777777777777778,5.111111111111111,10.777777777777779,16.11111111111111
UC DAVIS,27.5,27.5,,,,,66.3,72.9,,96.89,106.74000000000001,67.52000000000001,0.32710000000000006,0.3678,0.5201,44.94,51.239999999999995,11.49,9.65,0.4824,15.49,23.22,0.23889999999999997,0.5286,16.93,76.78,0.3032,,,,66.3,72.9,,23.1,55.3,0.4189,7.0,20.3,0.33930000000000005,16.1,35.0,0.46099999999999997,0.4824,13.1,18.0,0.736,7.1,19.3,26.4,12.0,7.8,3.2,11.7,17.1,25.0,54.1,0.46049999999999996,7.5,19.8,0.3736,17.5,34.3,0.5090999999999999,0.5286,15.4,20.0,0.7431,8.3,24.0,32.3,13.5,6.1,2.5,12.9,17.1
UC IRVINE,32.5,32.0,,,,,78.77777777777777,67.55555555555556,,113.0888888888889,97.0111111111111,69.53333333333333,0.3324444444444445,0.3848888888888889,0.5955555555555556,53.68888888888889,54.68888888888889,8.966666666666667,8.777777777777779,0.553,14.377777777777778,27.533333333333335,0.2771111111111111,0.49233333333333335,15.633333333333333,72.46666666666667,0.16211111111111112,,,,78.77777777777777,67.55555555555556,,27.555555555555557,57.111111111111114,0.4824444444444445,8.11111111111111,22.0,0.37822222222222224,19.444444444444443,35.111111111111114,0.548888888888889,0.553,15.555555555555555,18.666666666666668,0.8161111111111111,7.777777777777778,24.444444444444443,32.22222222222222,15.0,6.222222222222222,3.4444444444444446,11.11111111111111,15.666666666666666,24.77777777777778,59.111111111111114,0.4195555555555555,8.555555555555555,21.88888888888889,0.3761111111111111,16.22222222222222,37.22222222222222,0.44900000000000007,0.49233333333333335,9.444444444444445,13.555555555555555,0.7026666666666668,7.888888888888889,20.444444444444443,28.333333333333332,13.0,5.777777777777778,2.2222222222222223,12.11111111111111,17.77777777777778
UC RIVERSIDE,29.5,29.5,,,,,79.6,79.7,,110.83000000000001,110.50999999999999,70.72999999999999,0.3206,0.4197,0.5573,51.55,48.29,8.790000000000001,5.7,0.5134000000000001,11.8,29.330000000000002,0.2616,0.5414,14.029999999999998,70.67,0.2714,,,,79.6,79.7,,27.3,62.0,0.4413,9.0,26.0,0.34530000000000005,18.3,36.0,0.5121,0.5134000000000001,16.0,19.6,0.8122,9.3,22.4,31.7,13.2,6.3,2.2,9.5,19.0,27.4,58.7,0.46609999999999996,9.0,22.4,0.3888,18.4,36.3,0.5067999999999999,0.5414,15.9,20.4,0.8080999999999999,7.6,22.7,30.3,13.6,4.4,2.3,11.1,17.3
UC SAN DIEGO,30.5,30.5,,,,,77.3,59.7,,114.66999999999999,88.5,67.38,0.3045999999999999,0.5209,0.5776,50.660000000000004,61.33,12.8,7.58,0.5507,9.180000000000001,23.64,0.2193,0.43629999999999997,18.330000000000002,76.36,0.2118,,,,77.3,59.7,,26.9,58.6,0.45730000000000004,11.0,30.6,0.3607,15.9,28.0,0.5686,0.5507,12.5,17.4,0.7275,7.3,24.5,31.8,16.7,8.7,2.2,6.8,16.3,20.4,55.3,0.3699,7.4,25.3,0.2931,13.0,30.0,0.4327,0.43629999999999997,11.5,14.7,0.8095000000000001,7.9,23.2,31.1,11.4,3.8,2.4,14.0,15.4
UC SANTA BARBARA,29.5,29.5,,,,,73.4,73.9,,104.50999999999999,105.38999999999999,69.82000000000001,0.3267,0.5089,0.5534000000000001,45.39,63.94,9.47,10.21,0.5096,13.280000000000001,21.73,0.25820000000000004,0.4991,14.02,78.27000000000001,0.2702,,,,73.4,73.9,,24.3,57.5,0.42060000000000003,10.3,29.2,0.35559999999999997,14.0,28.3,0.48860000000000003,0.5096,14.5,18.4,0.7760999999999999,6.9,20.8,27.7,15.3,6.7,3.8,10.2,17.6,26.3,58.3,0.45030000000000003,5.7,19.9,0.28880000000000006,20.6,38.4,0.5371,0.4991,15.6,18.8,0.7926,8.3,24.4,32.7,12.2,5.2,2.3,11.2,18.5
UCF,29.5,29.0,,,,,80.11111111111111,81.0,,104.76666666666667,105.48888888888888,75.35555555555555,0.39788888888888885,0.4318888888888889,0.5506666666666666,48.300000000000004,49.47777777777778,11.677777777777777,13.022222222222222,0.5027777777777778,15.766666666666667,30.099999999999998,0.3095555555555556,0.4948888888888889,14.52222222222222,69.91111111111111,0.2281111111111111,,,,80.11111111111111,81.0,,26.444444444444443,61.44444444444444,0.43266666666666664,8.555555555555555,26.444444444444443,0.32099999999999995,17.88888888888889,35.0,0.5166666666666666,0.5027777777777778,18.666666666666668,24.0,0.7671111111111111,10.333333333333334,24.11111111111111,34.44444444444444,13.11111111111111,8.777777777777779,5.222222222222222,13.777777777777779,17.666666666666668,29.0,66.44444444444444,0.43677777777777776,7.666666666666667,25.666666666666668,0.2976666666666667,21.333333333333332,40.77777777777778,0.5254444444444445,0.4948888888888889,15.333333333333334,20.88888888888889,0.734,12.555555555555555,24.444444444444443,37.0,16.333333333333332,8.0,4.444444444444445,12.777777777777779,19.444444444444443
UCLA,29.5,29.5,,,,,70.9,68.4,,109.72999999999999,106.09,64.49999999999999,0.28150000000000003,0.3849,0.5573999999999999,51.56,67.06000000000002,10.360000000000001,12.44,0.5269999999999999,13.98,32.46,0.2021,0.5188,15.430000000000001,67.53999999999999,0.22729999999999997,,,,70.9,68.4,,25.5,56.4,0.4537,8.3,21.8,0.38299999999999995,17.2,34.6,0.4971000000000001,0.5269999999999999,11.4,15.9,0.7346999999999999,9.9,20.6,30.5,17.3,6.7,3.8,10.3,15.7,23.6,54.7,0.43529999999999996,9.0,25.3,0.35960000000000003,14.6,29.4,0.4995,0.5188,12.2,15.0,0.8038000000000001,8.5,19.8,28.3,13.7,6.4,2.7,11.3,15.1
UNC ASHEVILLE,27.5,27.5,,,,,78.1,80.3,,108.47,111.85,70.56,0.3529,0.38470000000000004,0.5625,46.77,43.35,10.34,11.09,0.5205,12.49,25.420000000000005,0.2694,0.5459,14.709999999999999,74.58000000000001,0.2773,,,,78.1,80.3,,27.4,59.5,0.45710000000000006,7.6,22.8,0.32470000000000004,19.8,36.7,0.5425,0.5205,15.7,20.6,0.7488000000000001,8.3,21.2,29.5,11.6,7.3,4.3,9.9,18.8,28.0,58.6,0.4755,8.2,20.6,0.3928,19.8,38.0,0.5188999999999999,0.5459,16.1,23.4,0.6734,9.5,23.7,33.2,13.4,4.7,1.7,11.9,17.3
UNC GREENSBORO,27.5,27.5,,,,,70.5,67.4,,106.03,102.16999999999999,65.94,0.3084,0.3888,0.5298999999999999,51.92999999999999,45.91,9.040000000000001,11.129999999999999,0.49749999999999994,11.26,26.830000000000002,0.2254,0.48450000000000004,12.95,73.17,0.2857,,,,70.5,67.4,,25.0,57.6,0.4324,7.6,22.5,0.32539999999999997,17.4,35.1,0.4998,0.49749999999999994,12.9,17.6,0.7685,8.6,24.6,33.2,11.8,5.9,3.2,8.3,16.6,21.8,53.9,0.4069,8.4,24.4,0.34839999999999993,13.4,29.5,0.45680000000000004,0.48450000000000004,15.4,21.1,0.7294,7.1,23.6,30.7,9.0,5.2,2.2,9.4,16.0
UNC WILMINGTON,30.5,30.5,,,,,76.7,70.4,,115.96999999999998,106.79,66.22,0.3152,0.34659999999999996,0.5721,56.61,55.370000000000005,8.97,11.45,0.528,12.709999999999999,36.13,0.2628,0.5199999999999999,12.580000000000002,63.87000000000002,0.2092,,,,76.7,70.4,,27.9,58.8,0.47570000000000007,6.2,20.6,0.3047,21.7,38.2,0.5665,0.528,14.7,17.7,0.8400000000000001,10.5,24.3,34.8,15.5,5.9,3.5,9.8,16.5,24.4,57.0,0.43260000000000004,9.8,27.4,0.3588,14.6,29.6,0.49449999999999994,0.5199999999999999,11.8,16.9,0.7129000000000001,8.3,18.5,26.8,13.6,5.6,2.8,9.2,16.6
UT ARLINGTON,26.5,26.5,,,,,70.8,77.3,,101.61999999999999,110.60999999999999,68.85,0.40700000000000003,0.4349,0.5393,49.760000000000005,56.239999999999995,6.4799999999999995,8.01,0.5287000000000001,16.270000000000003,29.669999999999998,0.2339,0.5056999999999999,11.299999999999999,70.33,0.20400000000000001,,,,70.8,77.3,,25.0,55.5,0.45409999999999995,8.1,24.1,0.3417,16.9,31.4,0.5422,0.5287000000000001,12.7,22.1,0.5568,9.6,23.1,32.7,13.9,4.6,3.5,12.8,16.1,28.4,63.9,0.44370000000000004,7.9,22.2,0.3406,20.5,41.7,0.4939,0.5056999999999999,12.6,16.8,0.7739,10.8,22.3,33.1,16.8,8.8,3.0,9.2,18.6
UTAH,28.5,28.0,,,,,75.0,77.33333333333333,,105.66666666666667,109.01111111111112,70.95555555555556,0.3533333333333333,0.4497777777777778,0.5212222222222223,55.333333333333336,62.044444444444444,8.955555555555556,7.355555555555556,0.487,14.022222222222222,36.25555555555556,0.24144444444444446,0.5295555555555557,12.455555555555556,63.74444444444444,0.24377777777777776,,,,75.0,77.33333333333333,,25.88888888888889,62.22222222222222,0.41777777777777775,8.555555555555555,27.88888888888889,0.2987777777777778,17.333333333333332,34.333333333333336,0.5022222222222221,0.487,14.666666666666666,21.555555555555557,0.62,13.0,24.666666666666668,37.666666666666664,16.11111111111111,6.333333333333333,2.7777777777777777,11.777777777777779,18.666666666666668,27.0,59.55555555555556,0.45422222222222225,8.88888888888889,23.77777777777778,0.38,18.11111111111111,35.77777777777778,0.5107777777777778,0.5295555555555557,14.444444444444445,19.88888888888889,0.7178888888888889,8.11111111111111,22.22222222222222,30.333333333333332,14.444444444444445,6.777777777777778,4.333333333333333,9.777777777777779,17.0
UTAH STATE,29.5,29.5,,,,,76.3,73.0,,117.22,112.14000000000001,64.97999999999999,0.3626,0.4585,0.5725,51.86,53.23,11.02,5.83,0.5417000000000001,12.03,35.72,0.2617,0.5398999999999999,14.700000000000003,64.28,0.3355,,,,76.3,73.0,,26.1,56.9,0.4587,9.4,26.1,0.3686,16.7,30.8,0.5412,0.5417000000000001,14.7,20.4,0.7383,10.9,19.4,30.3,14.1,7.2,1.6,9.1,20.7,23.3,51.9,0.4518,9.1,24.5,0.3797,14.2,27.4,0.5364,0.5398999999999999,17.3,22.9,0.7628,8.3,19.7,28.0,14.5,5.4,3.6,10.7,17.5
UTAH TECH,28.5,28.5,,,,,70.0,76.3,,99.15,108.12,69.71000000000001,0.34650000000000003,0.384,0.5392,47.510000000000005,46.160000000000004,7.610000000000001,10.64,0.4993,16.22,23.73,0.2598,0.5146,13.360000000000003,76.27000000000001,0.3285,,,,70.0,76.3,,24.0,56.2,0.42990000000000006,7.9,21.6,0.3641,16.1,34.6,0.47240000000000004,0.4993,14.1,19.0,0.7322999999999998,7.6,21.5,29.1,10.7,5.4,4.4,12.6,21.0,26.1,56.4,0.46390000000000003,5.8,15.8,0.3568,20.3,40.6,0.5029,0.5146,18.3,25.9,0.7068,8.5,24.0,32.5,13.4,7.4,3.1,10.6,17.3
UTAH VALLEY,29.5,29.5,,,,,74.8,66.5,,105.77000000000001,94.09,69.85,0.5113,0.3113,0.5583,53.95,54.67999999999999,7.9300000000000015,12.27,0.5166000000000002,14.970000000000002,27.689999999999998,0.3513,0.4391,12.329999999999998,72.32000000000001,0.2253,,,,74.8,66.5,,25.4,54.1,0.46559999999999996,5.6,16.7,0.32980000000000004,19.8,37.4,0.5248,0.5166000000000002,18.4,26.9,0.6849999999999999,7.9,26.8,34.7,13.9,5.6,5.0,11.8,17.3,23.4,60.9,0.38560000000000005,6.5,20.0,0.3175,16.9,40.9,0.41879999999999995,0.4391,13.2,18.4,0.7085999999999999,8.9,20.8,29.7,12.3,6.0,4.0,9.8,21.9
UTEP,28.5,28.5,,,,,71.6,76.2,,100.18,106.88999999999999,70.63,0.3621,0.36029999999999995,0.5077,46.510000000000005,47.42,12.05,7.760000000000001,0.46529999999999994,12.32,24.35,0.25520000000000004,0.5458000000000001,15.77,75.66,0.26410000000000006,,,,71.6,76.2,,24.8,60.3,0.41079999999999994,6.6,21.8,0.2996,18.2,38.5,0.471,0.46529999999999994,15.4,21.8,0.7222999999999999,8.4,21.7,30.1,11.9,8.6,2.7,10.0,16.5,26.7,57.0,0.4725,8.3,22.8,0.36499999999999994,18.4,34.2,0.5430999999999999,0.5458000000000001,14.5,21.3,0.6666000000000001,8.8,26.1,34.9,15.3,6.2,4.5,12.5,16.1
UTSA,26.5,26.5,,,,,74.3,74.5,,104.71,104.69000000000001,70.22999999999999,0.284,0.44489999999999996,0.5259,45.46,45.62,12.7,9.18,0.4962,11.499999999999998,25.919999999999998,0.2008,0.5141,17.2,74.08,0.3615,,,,74.3,74.5,,25.9,62.4,0.41500000000000004,10.1,27.7,0.3691,15.8,34.7,0.44830000000000003,0.4962,12.4,17.5,0.7001,8.9,20.2,29.1,11.9,9.1,3.4,9.3,19.3,24.3,54.2,0.4516,6.7,19.9,0.3496,17.6,34.3,0.5298,0.5141,19.2,26.4,0.7220000000000001,9.6,25.6,35.2,13.5,6.8,5.0,13.9,14.4
VALPARAISO,29.5,29.5,,,,,70.9,71.8,,103.67999999999999,105.16,68.23,0.27290000000000003,0.375,0.5252,47.14,50.38,8.349999999999998,11.91,0.48519999999999996,10.3,21.73,0.22130000000000005,0.5236,13.969999999999999,78.27000000000001,0.2182,,,,70.9,71.8,,25.1,60.0,0.4191,7.9,22.4,0.354,17.2,37.6,0.45810000000000006,0.48519999999999996,12.8,15.7,0.7929999999999999,7.2,22.1,29.3,12.8,5.8,4.4,7.8,15.0,26.2,57.0,0.46020000000000005,7.3,19.9,0.36920000000000003,18.9,37.1,0.5101,0.5236,12.1,17.1,0.72,7.4,25.4,32.8,15.1,5.5,3.7,10.7,15.2
VANDERBILT,28.5,28.5,,,,,73.8,79.9,,104.62,113.53,69.51,0.3632000000000001,0.40590000000000004,0.5305,50.09,50.47,10.73,10.55,0.4873,12.360000000000001,29.429999999999996,0.2736,0.5468,13.370000000000001,70.57999999999998,0.33270000000000005,,,,73.8,79.9,,25.1,59.2,0.42329999999999995,7.5,23.9,0.3055,17.6,35.3,0.49479999999999996,0.4873,16.1,21.3,0.7376,9.6,21.1,30.7,12.6,7.6,3.6,10.0,20.1,26.6,56.3,0.47430000000000005,8.1,22.7,0.3566,18.5,33.6,0.5570999999999999,0.5468,18.6,24.4,0.769,7.5,23.4,30.9,11.6,5.8,5.1,10.6,18.0
VERMONT,28.5,28.5,,,,,69.1,61.3,,110.22999999999999,97.66,62.86,0.28500000000000003,0.4279,0.5643999999999999,54.529999999999994,49.17,6.410000000000001,15.720000000000002,0.5404000000000001,12.960000000000003,26.130000000000003,0.2016,0.46670000000000006,10.35,73.88,0.1667,,,,69.1,61.3,,25.1,54.2,0.4652,8.1,23.1,0.35219999999999996,17.0,31.1,0.5532000000000001,0.5404000000000001,10.8,15.2,0.7106999999999999,7.8,26.0,33.8,12.3,4.0,5.3,9.1,12.1,22.4,55.9,0.40259999999999996,7.1,22.4,0.3197,15.3,33.5,0.4640000000000001,0.46670000000000006,9.4,14.3,0.6726,6.9,21.3,28.2,10.3,5.9,3.9,7.2,14.0
VILLANOVA,29.5,29.0,,,,,67.77777777777777,67.22222222222223,,107.30000000000001,106.55555555555556,63.12222222222223,0.3716666666666667,0.44,0.5673333333333334,49.24444444444445,46.32222222222222,8.444444444444445,6.111111111111111,0.5216666666666667,13.0,20.355555555555554,0.2892222222222222,0.5348888888888889,12.855555555555556,79.64444444444445,0.1892222222222222,,,,67.77777777777777,67.22222222222223,,22.333333333333332,51.111111111111114,0.435,8.88888888888889,22.555555555555557,0.3918888888888889,13.444444444444445,28.555555555555557,0.4678888888888889,0.5216666666666667,14.222222222222221,18.22222222222222,0.7944444444444445,5.444444444444445,22.333333333333332,27.77777777777778,10.666666666666666,5.333333333333333,1.8888888888888888,8.88888888888889,13.666666666666666,24.22222222222222,54.333333333333336,0.45133333333333336,9.0,25.22222222222222,0.35155555555555557,15.222222222222221,29.11111111111111,0.5375555555555556,0.5348888888888889,9.777777777777779,13.777777777777779,0.7367777777777778,6.888888888888889,21.333333333333332,28.22222222222222,15.222222222222221,5.0,3.3333333333333335,9.0,15.666666666666666
VIRGINIA,27.5,27.5,,,,,68.0,70.2,,107.28,110.35999999999999,63.5,0.25370000000000004,0.4300999999999999,0.5707000000000001,46.160000000000004,58.84000000000001,9.83,10.080000000000002,0.5425000000000001,12.440000000000001,18.71,0.1961,0.5349,13.110000000000003,81.28999999999999,0.24909999999999996,,,,68.0,70.2,,24.5,53.3,0.46080000000000004,8.7,22.9,0.37479999999999997,15.8,30.4,0.5229999999999999,0.5425000000000001,10.3,13.3,0.7693,5.0,19.9,24.9,14.4,6.3,3.7,8.5,16.2,25.6,53.5,0.47859999999999997,6.0,17.0,0.3327,19.6,36.5,0.5354,0.5349,13.0,17.2,0.7359,7.1,22.1,29.2,12.0,5.1,3.5,9.3,12.3
VIRGINIA COMMONWEALTH,30.5,30.5,,,,,73.2,61.9,,112.87,95.31000000000002,65.0,0.3282,0.49119999999999997,0.5595999999999999,54.56999999999999,54.36,10.459999999999999,13.969999999999999,0.5204,13.290000000000001,36.33,0.2514,0.43800000000000006,13.9,63.67,0.24,,,,73.2,61.9,,24.9,57.1,0.43689999999999996,9.5,28.0,0.3412,15.4,29.1,0.5294000000000001,0.5204,13.9,18.1,0.7665,11.2,23.7,34.9,13.6,6.8,5.2,10.0,18.4,21.5,56.0,0.3862,5.7,19.5,0.2767,15.8,36.5,0.43699999999999994,0.43800000000000006,13.2,18.9,0.6950999999999999,10.0,19.6,29.6,10.1,6.1,2.5,10.5,16.9
VIRGINIA TECH,27.5,27.5,,,,,67.3,74.3,,97.12,107.69000000000001,66.42999999999999,0.25999999999999995,0.4401,0.5309999999999999,47.769999999999996,47.32,9.52,7.08,0.5056,17.61,23.65,0.1845,0.5220999999999999,13.73,76.36,0.2378,,,,67.3,74.3,,24.6,55.8,0.43739999999999996,7.6,24.4,0.31199999999999994,17.0,31.4,0.5391999999999999,0.5056,10.5,14.7,0.6698999999999999,7.4,21.6,29.0,11.6,6.5,2.5,13.4,16.2,26.7,58.1,0.46159999999999995,6.9,22.0,0.3042,19.8,36.1,0.5558000000000001,0.5220999999999999,14.0,18.3,0.7532,8.2,23.2,31.4,14.7,8.1,2.9,10.6,13.9
VMI,29.5,29.5,,,,,68.5,76.8,,99.33000000000001,111.31000000000002,69.02,0.4154,0.49129999999999996,0.5445,46.519999999999996,43.510000000000005,10.41,7.869999999999999,0.49319999999999997,16.770000000000003,22.490000000000002,0.3244,0.5386,12.969999999999999,77.52,0.246,,,,68.5,76.8,,22.2,52.8,0.4227,7.4,25.9,0.28459999999999996,14.8,26.9,0.5463,0.49319999999999997,16.7,21.4,0.7518999999999999,6.8,22.2,29.0,9.8,7.2,2.9,12.7,18.3,27.3,58.1,0.47000000000000003,7.9,23.2,0.3266,19.4,34.9,0.5591,0.5386,14.3,22.4,0.6436,9.8,23.5,33.3,14.5,8.1,2.3,10.2,17.8
WAGNER,25.5,25.5,,,,,58.4,61.7,,96.93,102.06,59.660000000000004,0.3166,0.39949999999999997,0.5016,52.89,54.69,9.16,5.0200000000000005,0.47009999999999996,15.580000000000002,29.97,0.22490000000000002,0.4932,13.85,70.03,0.30779999999999996,,,,58.4,61.7,,20.5,51.6,0.4037,6.5,20.4,0.3315,14.0,31.2,0.4551,0.47009999999999996,10.9,15.6,0.642,9.1,21.1,30.2,11.1,5.5,1.4,10.9,17.2,20.1,48.0,0.421,7.0,21.1,0.32930000000000004,13.1,26.9,0.49000000000000005,0.4932,14.5,18.7,0.7687,6.0,21.2,27.2,10.8,6.8,3.2,9.2,15.6
WAKE FOREST,27.5,27.5,,,,,71.2,72.0,,103.67,104.5,68.9,0.4123,0.2911,0.5382,47.959999999999994,45.03,9.81,8.959999999999999,0.48810000000000003,12.53,23.61,0.31449999999999995,0.4951,15.020000000000001,76.39,0.2753,,,,71.2,72.0,,24.7,55.8,0.44750000000000006,4.6,16.5,0.2782,20.1,39.3,0.5116999999999999,0.48810000000000003,17.2,22.5,0.7627,7.3,22.5,29.8,11.1,6.7,2.8,9.6,16.3,24.2,57.0,0.4241,8.2,26.6,0.3061,16.0,30.4,0.5275,0.4951,15.4,20.4,0.7529999999999999,9.5,23.0,32.5,13.7,5.9,3.7,11.8,18.3
